"dir","folder","X","frame_number","sequence_id","sequence_id_original","type","distance","number_of_points","image_name","file_last_mod_date","DateTimeOriginal","ImageWidth","ImageHeight","pair_id","hb","ht","length","xb","yb","xt","yt","xg","yg","pixlen","pdl","mpdl","err"
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",5,2,483,4,"cal",3,1,"IMG_0028.JPG",NA,"2019:12:11 12:35:16",1000,750,"OB_H4_01/IMG_0028.JPG",0.1,0.9,0.8,983.8385493,674.6862372,986.6667006,302.5015313,983.4850303875,721.2093254375,372.195451000741,1395.73294125278,1333.3333332,0.0457376108601581
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",7,3,485,6,"cal",3,1,"IMG_0035.JPG",NA,"2019:12:11 12:35:23",1000,750,"OB_H4_01/IMG_0035.JPG",0.1,0.9,0.8,553.2606426,670.0836963,575.6946226,318.1378513,550.4563951,714.076926925,352.660121464569,1322.47545549213,1333.3333332,-0.00817674694787799
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",9,4,487,8,"cal",3,1,"IMG_0041.JPG",NA,"2019:12:11 12:35:34",1000,750,"OB_H4_01/IMG_0041.JPG",0.1,0.9,0.8,135.6273764,653.1999345,150.3016197,297.6639825,133.7930959875,697.6419285,355.838652454977,1334.39494670616,1333.3333332,0.000795893322569216
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",46,22,524,45,"cal",4.5,1,"IMG_0049.JPG",NA,"2019:12:11 12:35:40",1000,750,"OB_H4_01/IMG_0049.JPG",0.1,0.9,0.8,118.1131806,538.8658538,134.626125,301.938946,116.04906255,568.481717275,237.501656778278,1335.94681937782,1333.3333332,0.001958196115471
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",11,5,489,10,"cal",4.5,1,"IMG_0060.JPG",NA,"2019:12:11 12:35:50",1000,750,"OB_H4_01/IMG_0060.JPG",0.1,0.9,0.8,509.4633117,549.1339598,518.4874387,314.8676218,508.335295825,578.41725205,234.44008187177,1318.72546052871,1333.3333332,-0.0110163624125649
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",13,6,491,12,"cal",4.5,1,"IMG_0066.JPG",NA,"2019:12:11 12:35:56",1000,750,"OB_H4_01/IMG_0066.JPG",0.1,0.9,0.8,942.7684099,554.2140411,951.1344516,309.00429,941.7226546875,584.8652599875,245.352425478637,1380.10739331733,1333.3333332,0.0344792450338603
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",15,7,493,14,"cal",5.5,1,"IMG_0085.JPG",NA,"2019:12:11 12:36:16",1000,750,"OB_H4_01/IMG_0085.JPG",0.2,0.9,0.7,914.4393212,464.8608688,916.7018422,299.1312049,913.792886628571,512.212201342857,165.745107009777,1420.67234579809,1333.3333332,0.0634481701601035
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",17,8,495,16,"cal",6,1,"IMG_0094.JPG",NA,"2019:12:11 12:36:25",1000,750,"OB_H4_01/IMG_0094.JPG",0.2,0.9,0.7,509.9557609,469.2123079,513.3742594,317.2445094,508.979047042857,512.6316789,152.006243006434,1302.91065434086,1333.3333332,-0.0230813457535521
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",19,9,497,18,"cal",6,1,"IMG_0105.JPG",NA,"2019:12:11 12:36:36",1000,750,"OB_H4_01/IMG_0105.JPG",0.1,0.9,0.8,128.8063788,449.1152296,134.4002855,268.867125,128.1071404625,471.646242675,180.334885710061,1352.51164282546,1333.3333332,0.0142812677233888
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",21,10,499,20,"cal",7.5,1,"IMG_0117.JPG",NA,"2019:12:11 12:36:55",1000,750,"OB_H4_01/IMG_0117.JPG",0.1,0.9,0.8,113.0455106,422.1984719,111.8555666,278.016923,113.1942536,440.2211655125,144.186459176742,1351.74805478195,1333.3333332,0.0137165378903225
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",23,11,501,22,"cal",7.5,1,"IMG_0125.JPG",NA,"2019:12:11 12:37:05",1000,750,"OB_H4_01/IMG_0125.JPG",0.1,0.9,0.8,492.2683585,449.6342388,494.7846492,309.6862366,491.9538221625,467.127739075,139.970622055695,1312.22458177214,1333.3333332,-0.0159582213474725
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",25,12,503,24,"cal",9,1,"IMG_0139.JPG",NA,"2019:12:11 12:37:17",1000,750,"OB_H4_01/IMG_0139.JPG",0.1,0.9,0.8,500.4783262,439.7867814,504.3014338,323.2388972,500.00043775,454.355266925,116.610571832994,1311.86893312118,1333.3333332,-0.0162292853557616
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",27,13,505,26,"cal",9,1,"IMG_0147.JPG",NA,"2019:12:11 12:37:31",1000,750,"OB_H4_01/IMG_0147.JPG",0.1,0.9,0.8,116.6402881,404.7229815,121.4449027,285.583042,116.039711275,419.6154739375,119.236779164477,1341.41376560036,1333.3333332,0.00604203439354343
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",29,14,507,28,"cal",10.5,1,"IMG_0153.JPG",NA,"2019:12:11 12:37:51",1000,750,"OB_H4_01/IMG_0153.JPG",0.3,0.9,0.6,114.4122514,378.1264036,116.3720008,301.0468766,113.4323767,416.6661671,77.1044363201919,1349.32763560336,1333.3333332,0.0119243483303882
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",31,15,509,30,"cal",10.5,1,"IMG_0162.JPG",NA,"2019:12:11 12:38:00",1000,750,"OB_H4_01/IMG_0162.JPG",0.1,0.9,0.8,498.7801322,409.6570187,502.5848237,310.8488658,498.3045457625,422.0080378125,98.8813771997536,1297.81807574677,1333.3333332,-0.0269976212528082
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",33,16,511,32,"cal",12,1,"IMG_0179.JPG",NA,"2019:12:11 12:38:26",1000,750,"OB_H4_01/IMG_0179.JPG",0.3,0.9,0.6,110.718276,371.9759053,115.4903178,304.9584547,108.3322551,405.4846306,67.1871346900907,1343.74269380181,1333.3333332,0.00777670335652998
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",35,17,513,34,"cal",12,1,"IMG_0185.JPG",NA,"2019:12:11 12:38:59",1000,750,"OB_H4_01/IMG_0185.JPG",0.1,0.9,0.8,497.8993505,395.7683381,501.3309357,308.1573082,497.47040235,406.7197168375,87.6782090209623,1479.56977722874,1333.3333332,0.104069282103743
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",37,18,515,36,"cal",13.5,1,"IMG_0210.JPG",NA,"2019:12:11 12:39:47",1000,750,"OB_H4_01/IMG_0210.JPG",0.2,0.9,0.7,486.169407,398.3676303,483.0185138,329.7997153,487.0696622,417.958463157143,68.6402731303207,1470.86299564973,1333.3333332,0.0981672280501532
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",39,19,517,38,"cal",15,1,"IMG_0223.JPG",NA,"2019:12:11 12:40:06",1000,750,"OB_H4_01/IMG_0223.JPG",0.2,0.9,0.7,105.0976506,380.7053249,108.0235516,316.8096999,104.261678885714,398.961217757143,63.9625811768289,1370.62673950348,1333.3333332,0.0275860369690124
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",1,0,526,0,"cal",1.5,1,"IMG_0006.JPG",NA,"2019:12:12 12:39:09",1000,750,"OB_H4_04/IMG_0006.JPG",0.5,0.9,0.4,155.5555556,684.7222222,158.3333333,354.1666667,152.083333475,1097.916666575,330.567226628509,1239.62709985691,1333.3333332,-0.0728714638837901
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",3,1,528,2,"cal",1.5,1,"IMG_0011.JPG",NA,"2019:12:12 12:39:16",1000,750,"OB_H4_04/IMG_0011.JPG",0.5,0.9,0.4,508.3333333,694.4444444,506.1111026,361.1111111,511.111121675,1111.111111025,333.340740681623,1250.02777755609,1333.3333332,-0.0645162992396091
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",5,2,530,4,"cal",1.5,1,"IMG_0022.JPG",NA,"2019:12:12 12:39:25",1000,750,"OB_H4_04/IMG_0022.JPG",0.5,0.9,0.4,874.1667006,690.2777778,867.2222561,340.2777778,882.847256225,1127.7777778,350.068886520087,1312.75832445033,1333.3333332,-0.0155515576055646
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",7,3,532,6,"cal",3,1,"IMG_0041.JPG",NA,"2019:12:12 12:39:46",1000,750,"OB_H4_04/IMG_0041.JPG",0.1,0.9,0.8,914.3837864,673.9911764,904.4635747,328.3099538,915.6238128625,717.201329225,345.823536299084,1296.83826112156,1333.3333332,-0.0277528770898569
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",9,4,534,8,"cal",3,1,"IMG_0048.JPG",NA,"2019:12:12 12:39:52",1000,750,"OB_H4_04/IMG_0048.JPG",0.1,0.9,0.8,505.3658044,661.0185919,519.1201385,318.7333671,503.6465126375,703.804245,342.561464299359,1284.6054911226,1333.3333332,-0.0372304119415979
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",11,5,536,10,"cal",3,1,"IMG_0061.JPG",NA,"2019:12:12 12:40:10",1000,750,"OB_H4_04/IMG_0061.JPG",0.1,0.9,0.8,151.5257096,660.8316207,163.9948517,318.4990229,149.9670668375,703.623195425,342.55961090182,1284.59854088183,1333.3333332,-0.0372358223649685
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",13,6,538,12,"cal",4.5,1,"IMG_0066_3L.JPG",NA,"2019:12:12 12:40:18",1000,750,"OB_H4_04/IMG_0066_3L.JPG",0.3,0.9,0.6,160.6733422,464.4151476,160.1652273,292.2307095,160.92739965,550.50736665,172.185187819871,1291.38890864903,1333.3333332,-0.0319637598039302
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",15,7,540,14,"cal",4.5,1,"IMG_0082.JPG",NA,"2019:12:12 12:40:30",1000,750,"OB_H4_04/IMG_0082.JPG",0.1,0.9,0.8,495.1425927,505.5398909,500.1565942,274.4966178,494.5158425125,534.4203000375,231.097672545188,1299.92440806669,1333.3333332,-0.0253759572159411
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",17,8,542,16,"cal",4.5,1,"IMG_0099.JPG",NA,"2019:12:12 12:40:52",1000,750,"OB_H4_04/IMG_0099.JPG",0.3,0.9,0.6,892.2266534,488.3149511,895.0236067,309.3099369,890.82817675,577.8174582,179.026864063762,1342.70148047821,1333.3333332,0.00700154235694019
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",19,9,544,18,"cal",6,1,"IMG_0120.JPG",NA,"2019:12:12 12:41:14",1000,750,"OB_H4_04/IMG_0120.JPG",0.3,0.9,0.6,914.9034711,470.4579235,909.9662627,334.247651,917.3720753,538.56305975,136.299722528365,1362.99722528365,1333.3333332,0.0220040446185389
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",21,10,546,20,"cal",6,1,"IMG_0125.JPG",NA,"2019:12:12 12:41:26",1000,750,"OB_H4_04/IMG_0125.JPG",0.1,0.9,0.8,503.0435796,425.6000943,506.8055671,253.9775063,502.5733311625,447.0529178,171.663814654597,1287.47860990948,1333.3333332,-0.0349963325965758
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",23,11,548,22,"cal",6,1,"IMG_0148.JPG",NA,"2019:12:12 12:41:51",1000,750,"OB_H4_04/IMG_0148.JPG",0.1,0.9,0.8,161.8756933,439.5274621,167.8616874,264.8045398,161.1274440375,461.3678273875,174.825432081311,1311.19074060983,1333.3333332,-0.0167463856972069
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",25,12,550,24,"cal",7.5,1,"IMG_0167.JPG",NA,"2019:12:12 12:42:17",1000,750,"OB_H4_04/IMG_0167.JPG",0.3,0.9,0.6,156.6750901,380.3547824,159.448251,274.9313155,155.28850965,433.06651585,105.459934546693,1318.24918183366,1333.3333332,-0.0113775935693447
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",27,13,552,26,"cal",7.5,1,"IMG_0174.JPG",NA,"2019:12:12 12:42:25",1000,750,"OB_H4_04/IMG_0174.JPG",0.1,0.9,0.8,499.477369,396.9375158,502.0178298,259.5764018,499.1598114,414.10765505,137.384604597449,1287.98066810108,1333.3333332,-0.0346064540205492
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",29,14,554,28,"cal",9,1,"IMG_0197.JPG",NA,"2019:12:12 12:42:55",1000,750,"OB_H4_04/IMG_0197.JPG",0.3,0.9,0.6,944.5281481,432.2381668,938.6234688,340.8710241,947.48048775,477.92173815,91.5577413591992,1373.36612038799,1333.3333332,0.0295826761254861
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",31,15,556,30,"cal",9,1,"IMG_0206.JPG",NA,"2019:12:12 12:43:18",1000,750,"OB_H4_04/IMG_0206.JPG",0.5,0.9,0.4,502.4524498,375.5753856,503.5776155,317.3955975,500.2021184,491.9349618,58.1906671315371,1745.72001394611,1333.3333332,0.269485013642166
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",33,16,558,32,"cal",9,1,"IMG_0228.JPG",NA,"2019:12:12 12:43:48",1000,750,"OB_H4_04/IMG_0228.JPG",0.4,0.9,0.5,148.2314395,382.0138003,151.7018567,307.3271987,145.45510574,441.76308158,74.7671870147539,1345.80936626557,1333.3333332,0.00931351902274943
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",43,20,568,42,"cal",10.5,1,"IMG_0232.JPG",NA,"2019:12:12 12:44:39",1000,750,"OB_H4_04/IMG_0232.JPG",0.3,0.9,0.6,501.2142002,392.8776248,494.9282112,319.8663824,504.3571947,429.383246,73.281342608468,1282.42349564819,1333.3333332,-0.0389304285843064
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",35,17,560,34,"cal",10.5,1,"IMG_0245.JPG",NA,"2019:12:12 12:44:58",1000,750,"OB_H4_04/IMG_0245.JPG",0.2,0.9,0.7,944.5419276,405.0978743,941.9817534,314.9120564,945.273405942857,430.865250842857,90.2221493992817,1353.33224098923,1333.3333332,0.0148878054426064
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_04","OB_H4_04",37,18,562,36,"cal",12,1,"IMG_0251.JPG",NA,"2019:12:12 12:45:24",1000,750,"OB_H4_04/IMG_0251.JPG",0.4,0.9,0.5,150.9404749,375.8816855,152.3981044,319.9300237,149.7743713,420.64301494,55.9706453593386,1343.29548862413,1333.3333332,0.00744384230175115
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",45,22,614,44,"cal",1.5,1,"IMG_0002.JPG",NA,"2019:12:30 14:15:43",1000,750,"OB_H4_05/IMG_0002.JPG",0.4,0.9,0.5,523.6111111,702.7777778,562.5,233.3333333,492.49999998,1078.3333334,471.052472822073,1413.15741846622,1333.3333332,0.0581444324108293
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",1,0,570,0,"cal",1.35,1,"IMG_0009.JPG",NA,"2019:12:30 14:15:51",1000,750,"OB_H4_05/IMG_0009.JPG",0.4,0.9,0.5,18.05555556,673.6111111,27.77777778,179.1666667,10.277777784,1069.16666662,494.540018808306,1483.62005642492,1333.3333332,0.10680301294514
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",3,1,572,2,"cal",2.75,1,"IMG_0020.JPG",NA,"2019:12:30 14:16:03",1000,750,"OB_H4_05/IMG_0020.JPG",0.3,0.9,0.6,19.40810948,562.3632085,22.46999611,272.8669403,17.877166165,707.1113426,289.512459924372,1447.56229962186,1333.3333332,0.0821988966494871
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",5,2,574,4,"cal",3,1,"IMG_0024.JPG",NA,"2019:12:30 14:16:10",1000,750,"OB_H4_05/IMG_0024.JPG",0.1,0.9,0.8,525.0248187,588.3909784,519.495587,226.0268668,525.7159726625,633.68649235,362.406293790339,1359.02360171377,1333.3333332,0.0190844296375558
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",7,3,576,6,"cal",3,1,"IMG_0034.JPG",NA,"2019:12:30 14:16:19",1000,750,"OB_H4_05/IMG_0034.JPG",0.1,0.9,0.8,849.38262,636.8972604,851.7320653,263.6694694,849.0889393375,683.550734275,373.235185731406,1399.63194649277,1333.3333332,0.048527234344084
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",9,4,578,8,"cal",4.5,1,"IMG_0043.JPG",NA,"2019:12:30 14:16:29",1000,750,"OB_H4_05/IMG_0043.JPG",0.1,0.9,0.8,844.1110908,553.5375219,850.1180215,304.4049967,843.3602244625,584.67908755,249.204932392927,1401.77774471021,1333.3333332,0.0500591763830026
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",11,5,580,10,"cal",4.5,1,"IMG_0049.JPG",NA,"2019:12:30 14:16:34",1000,750,"OB_H4_05/IMG_0049.JPG",0.2,0.9,0.7,557.9323035,516.0447281,567.0241699,303.296793,555.334627385714,576.829852414286,212.942118717621,1368.91362032756,1333.3333332,0.0263353750519026
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",13,6,582,12,"cal",5.5,1,"IMG_0069.JPG",NA,"2019:12:30 14:16:59",1000,750,"OB_H4_05/IMG_0069.JPG",0.4,0.9,0.5,28.72514112,416.9727453,28.22212141,299.6136289,29.127556888,510.86003842,117.360194406014,1408.32233287217,1333.3333332,0.0547170887803983
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",15,7,584,14,"cal",6,1,"IMG_0073.JPG",NA,"2019:12:30 14:17:08",1000,750,"OB_H4_05/IMG_0073.JPG",0.1,0.9,0.8,522.7610014,490.8120489,534.1152427,313.8821878,521.3417212375,512.9282815375,177.293808533643,1329.70356400232,1333.3333332,-0.00272603916927781
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",17,8,586,16,"cal",6,1,"IMG_0082.JPG",NA,"2019:12:30 14:17:18",1000,750,"OB_H4_05/IMG_0082.JPG",0.2,0.9,0.7,846.8418856,477.4229017,850.9332647,314.6989676,845.672920142857,523.9154543,162.775360887086,1395.21737903217,1333.3333332,0.0453681580449418
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",19,9,588,18,"cal",7.5,1,"IMG_0090.JPG",NA,"2019:12:30 14:17:26",1000,750,"OB_H4_05/IMG_0090.JPG",0.2,0.9,0.7,829.7888019,461.3791013,834.0017725,332.3600666,828.585096014286,498.241682642857,129.08780126796,1383.08358501385,1333.3333332,0.0366334159693964
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",21,10,590,20,"cal",7.5,1,"IMG_0096.JPG",NA,"2019:12:30 14:17:35",1000,750,"OB_H4_05/IMG_0096.JPG",0.3,0.9,0.6,558.8419841,456.8319367,560.14619,349.5085525,558.6789583625,470.247359725,107.331308336246,1006.23101565231,1333.3333332,-0.281470389211605
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",23,11,592,22,"cal",7.5,1,"IMG_0108.JPG",NA,"2019:12:30 14:17:49",1000,750,"OB_H4_05/IMG_0108.JPG",0.5,0.9,0.4,39.94578761,392.4312605,39.56138114,318.4170576,40.4262956975,484.949014125,74.0152011363649,1387.78502130684,1333.3333332,0.0400268939524029
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",25,12,594,24,"cal",9,1,"IMG_0118.JPG",NA,"2019:12:30 14:18:24",1000,750,"OB_H4_05/IMG_0118.JPG",0.5,0.9,0.4,541.9336871,404.8837539,543.0858255,345.5974149,540.4935141,478.99167765,59.2975329580892,1334.19449155701,1333.3333332,0.000645660284350879
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",27,13,596,26,"cal",9,1,"IMG_0131_6.JPG",NA,"2019:12:30 14:18:39",1000,750,"OB_H4_05/IMG_0131_6.JPG",0.3,0.9,0.6,838.2435612,434.4824469,836.0203735,342.5180586,839.35515505,480.46464105,91.9912565352958,1379.86884802944,1333.3333332,0.0343063846411395
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",29,14,598,28,"cal",10.5,1,"IMG_0139_7.JPG",NA,"2019:12:30 14:18:47",1000,750,"OB_H4_05/IMG_0139_7.JPG",0.1,0.9,0.8,854.1058144,424.5652873,857.2135403,319.5241505,853.7173486625,437.6954294,105.087099020317,1379.26817464166,1333.3333332,0.0338709779235069
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",31,15,600,30,"cal",12,1,"IMG_0164.JPG",NA,"2019:12:30 14:19:42",1000,750,"OB_H4_05/IMG_0164.JPG",0.3,0.9,0.6,513.3943322,385.6702327,515.4904925,320.6358118,512.34625205,418.18744315,65.0681933804962,1301.36386760992,1333.3333332,-0.024269228904723
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",33,16,602,32,"cal",12,1,"IMG_0172_8.JPG",NA,"2019:12:30 14:19:55",1000,750,"OB_H4_05/IMG_0172_8.JPG",0.3,0.9,0.6,853.4145492,415.1664545,851.8606862,346.1749386,854.1914807,449.66221245,69.009012139015,1380.1802427803,1333.3333332,0.0345320289988578
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_05","OB_H4_05",35,17,604,34,"cal",13.5,1,"IMG_0188.JPG",NA,"2019:12:30 14:20:20",1000,750,"OB_H4_05/IMG_0188.JPG",0.3,0.9,0.6,523.3216363,394.0239607,522.7035293,334.7321393,523.6306898,423.6698714,59.2950431418424,1334.13847069145,1333.3333332,0.000603670872718451
